date,port_ret,port_ret_net,nav,value
20250730,-0.016110729795420775,-0.016610729795420776,1.3394316331142793,13394316.331142792
20250731,0.013639007430932848,0.013139007430932848,1.3570304352949942,13570304.352949942
20250801,0.01635759969590187,0.01585759969590187,1.3785496807130577,13785496.807130577
20250804,0.023228079352810148,0.022728079352810147,1.4098814672480953,14098814.672480952
20250805,0.0012757961003797113,0.0007757961003797113,1.410975247792384,14109752.47792384
20250806,0.000346977973780771,-0.000153022026219229,1.4107593375010217,14107593.375010217
20250807,0.019665226370214606,0.019165226370214606,1.4377968595581228,14377968.595581228
20250808,0.011694472387428156,0.011194472387428156,1.453892236801177,14538922.36801177
20250811,0.0003141650862488632,-0.00018583491375113683,1.4536220528627477,14536220.528627478
20250812,0.0031550008179348833,0.0026550008179348833,1.4574814206020665,14574814.206020664
20250813,-0.01950352019020255,-0.020003520190202552,1.428326661578208,14283266.61578208
20250814,0.009797210191277684,0.009297210191277683,1.4416061147727064,14416061.147727065
20250815,0.003743663435645239,0.003243663435645239,1.446282199815797,14462821.99815797
20250818,0.017044013676050053,0.016544013676050053,1.4702095123089773,14702095.123089774
20250819,0.01259692247980182,0.01209692247980182,1.4879945228084461,14879945.228084462
20250820,0.007375122314814175,0.006875122314814176,1.4982246671565278,14982246.671565278
20250821,-0.006486730153188247,-0.006986730153188247,1.4877569756982547,14877569.756982546
20250822,-0.0004415422923194967,-0.0009415422923194967,1.4863561895849415,14863561.895849416
20250825,0.010561661114550525,0.010061661114550525,1.5013114018600597,15013114.018600598
20250826,-0.02789725766276535,-0.02839725766276535,1.458678275149392,14586782.751493922
20250827,0.0009707739446766839,0.00047077394467668384,1.4593649828749984,14593649.828749985
20250828,0.0015982700855065256,0.0010982700855065256,1.4609677597795256,14609677.597795257
20250829,0.014105207241296002,0.013605207241296002,1.480844528924178,14808445.289241781
20250901,-0.0007218413830954229,-0.001221841383095423,1.479035171796808,14790351.71796808
20250902,-0.02250438005593759,-0.02300438005593759,1.4450108845886953,14450108.845886953
20250903,0.0065649289281226484,0.006064928928122649,1.4537747729040895,14537747.729040895
20250904,0.009042870542239812,0.008542870542239811,1.4661941825865834,14661941.825865835
20250905,0.019957921428426274,0.019457921428426273,1.4947232737901688,14947232.737901688
20250908,0.0006466511674139807,0.0001466511674139807,1.4949424767032309,14949424.767032309
20250909,-0.0013754477408107536,-0.0018754477408107536,1.4921387902126557,14921387.902126556
20250910,0.005135376689838067,0.004635376689838067,1.4990554155788107,14990554.155788107
20250911,0.0025973586663366466,0.0020973586663366466,1.5021994724459937,15021994.724459937
20250912,-0.002513649395674722,-0.003013649395674722,1.497672369913674,14976723.69913674
20250915,0.008895284767561951,0.008395284767561951,1.5102457559476086,15102457.559476085
20250916,0.015193937899495547,0.014693937899495546,1.5324372132984794,15324372.132984793
20250917,-0.01240539649899346,-0.01290539649899346,1.5126605034510499,15126605.034510499
20250918,0.017064367578433038,0.016564367578433038,1.5377167680515906,15377167.680515906
20250919,0.008234925589446607,0.007734925589446606,1.549610892830114,15496108.92830114
20250922,-0.01216107259896887,-0.01266107259896887,1.5299911568158389,15299911.568158388
20250923,0.01436687528900311,0.01386687528900311,1.5512073533806818,15512073.533806818
20250924,-0.005298904808749072,-0.005798904808749072,1.5422120495997955,15422120.495997956
20250925,0.00492924385300284,0.00442924385300284,1.5490428828405125,15490428.828405125
20250926,0.01154954733760738,0.01104954733760738,1.5661591055024424,15661591.055024425
20250929,0.007297421592275954,0.006797421592275954,1.5768049492231242,15768049.492231242
20250930,0.0181192159584457,0.0176192159584457,1.6045870161478324,16045870.161478324
20251009,0.016797717225960396,0.016297717225960396,1.6307381216014574,16307381.216014573
20251010,-0.0060450905388703905,-0.006545090538870391,1.6200647929503884,16200647.929503884
20251013,0.007430547751478245,0.006930547751478245,1.6312927293584198,16312927.293584198
20251014,0.008553168540746236,0.008053168540746235,1.6444298046472372,16444298.046472372
20251015,-0.00885962579016054,-0.009359625790160541,1.6290385570375523,16290385.570375523
20251016,-0.004506085675492655,-0.005006085675492655,1.6208834504523413,16208834.504523413
20251017,0.009716012578112065,0.009216012578112064,1.6358215327193637,16358215.327193636
20251020,0.014425132185561606,0.013925132185561606,1.6586005637944687,16586005.637944687
20251021,0.0073990459192525004,0.0068990459192525,1.6700433252457851,16700433.252457852
20251022,0.007931150863847903,0.007431150863847902,1.6824536691448486,16824536.691448487
20251023,0.001044740593550564,0.0005447405935505639,1.6833701699552,16833701.699552
20251024,-0.0005622495021834539,-0.001062249502183454,1.6815820108301744,16815820.108301744
20251027,0.0008558069641590893,0.00035580696415908933,1.6821803294204325,16821803.294204324
20251028,-0.01114306112088408,-0.01164306112088408,1.6625946010286414,16625946.010286415
20251029,0.0006163368593124829,0.00011633685931248291,1.6627880220628348,16627880.22062835
20251030,0.024913685236263472,0.02441368523626347,1.7033828054481062,17033828.054481063
20251031,0.006688287253327485,0.006188287253327485,1.7139238275505977,17139238.27550598
20251103,-7.644864038724996e-6,-0.000507644864038725,1.713053762922188,17130537.62922188
20251104,0.0046159704532380275,0.004115970453238027,1.7201046415951842,17201046.41595184
20251105,0.00815768079661755,0.00765768079661755,1.7332766538773003,17332766.538773004
20251106,0.0027952954464552705,0.0022952954464552705,1.737255035888392,17372550.35888392
20251107,0.0029440206648581714,0.0024440206648581714,1.7415009230962322,17415009.23096232
20251110,0.008957223576857732,0.008457223576857732,1.756229185762161,17562291.85762161
20251111,0.0012600412848734698,0.0007600412848734698,1.7575639924490398,17575639.9244904
20251112,0.009534283408692956,0.009034283408692955,1.7734423236657384,17734423.236657385
20251113,0.012380002469871277,0.011880002469871276,1.7945108228510618,17945108.22851062
20251114,-0.00003709245974895525,-0.0005370924597489552,1.7935470046191706,17935470.046191707
20251117,-0.009821587986784452,-0.010321587986784453,1.7750347514025602,17750347.514025602
20251118,-0.012462200777698029,-0.01296220077769803,1.7520263945674888,17520263.94567489
20251119,-0.00034720087000915666,-0.0008472008700091567,1.7505420762817323,17505420.762817323
20251120,-0.046222115881975265,-0.046722115881975265,1.6687530465374236,16687530.465374237
20251121,0.015225352087869015,0.014725352087869015,1.6933260226953912,16933260.226953913
20251124,0.010188084712891076,0.009688084712891076,1.709731108649807,17097311.08649807
20251125,-0.003530208212528163,-0.004030208212528163,1.7028405362945116,17028405.362945117
20251126,0.009377762922389631,0.00887776292238963,1.7179579508703693,17179579.508703694
20251127,0.015143721802769915,0.014643721802769915,1.7431152491717716,17431152.491717715
20251128,0.0024067348995527984,0.0019067348995527983,1.74643890785131,17464389.0785131
20251201,-0.0001637363661842639,-0.000663736366184264,1.7452797328368501,17452797.3283685
20251202,0.013795545369358009,0.013295545369358008,1.7684841787070034,17684841.787070032
20251203,-0.016316969731245846,-0.016816969731245846,1.7387436338035005,17387436.338035006
20251204,0.013025051351973039,0.012525051351973038,1.7605214871048056,17605214.871048056
20251205,-0.0019220381066423875,-0.0024220381066423873,1.7562574369754749,17562574.36975475
20251208,-0.010763878958203443,-0.011263878958203443,1.7364751657859385,17364751.657859385
20251209,-0.009449571193229622,-0.009949571193229622,1.7191979824986763,17191979.824986763
20251210,-0.012616005153777188,-0.013116005153777189,1.6966489728998604,16966489.728998605
20251211,-0.000016589712107417663,-0.0005165897121074177,1.6957725014954026,16957725.014954027
20251212,0.002570538778630027,0.002070538778630027,1.699283664219483,16992836.64219483
20251215,-0.009957553675408048,-0.010457553675408049,1.6815133140911638,16815133.14091164
20251216,0.004652429463897612,0.004152429463897612,1.6884956795205321,16884956.79520532
20251217,0.016128465738609588,0.015628465738609588,1.7148842763977092,17148842.76397709
20251218,0.013804901934361213,0.013304901934361213,1.7377006435239586,17377006.435239587
20251219,0.002021193547422517,0.0015211935474225171,1.7403440225302391,17403440.22530239
20251222,-0.005646338067248524,-0.006146338067248524,1.729647279814453,17296472.79814453
20251223,0.009223192981897665,0.008723192981897665,1.7447353268268888,17447353.268268887
20251224,0.007136909212227383,0.006636909212227383,1.7563149767904047,17563149.767904047
20251225,-0.009003756428463428,-0.009503756428463428,1.7396233870393263,17396233.87039326
20251226,0.000973088674883682,0.000473088674883682,1.7404463831622972,17404463.831622973
20251229,-0.005231489581841919,-0.0057314895818419195,1.7304710328494481,17304710.32849448
20251230,0.00862490041685159,0.008124900416851589,1.7445309376655962,17445309.376655962
20251231,0.014287792932514476,0.013787792932514475,1.768584168998495,17685841.689984947
20260105,0.004552146294390236,0.004052146294390236,1.7757507307852196,17757507.307852197
20260106,-0.004564274619996545,-0.005064274619996544,1.7667578414278635,17667578.414278634
20260107,0.010350247465832064,0.009850247465832063,1.784160843378127,17841608.43378127
20260108,0.00511763814539602,0.00461763814539602,1.7923994525460318,17923994.525460318
20260109,0.008052352990080891,0.0075523529900808906,1.8059362859108874,18059362.859108873
20260112,0.008393476379006625,0.007893476379006625,1.8201914013257159,18201914.013257157
20260113,0.009371667210415024,0.008871667210415024,1.8363395336975366,18363395.336975366
20260114,-0.005433867709168994,-0.005933867709168993,1.8254429378354582,18254429.378354583
20260115,0.002764797941894859,0.002264797941894859,1.8295771972441144,18295771.972441144
20260116,0.017663225686289263,0.017163225686289262,1.8609786435909037,18609786.435909037
20260119,0.0034056647357176505,0.0029056647357176505,1.8663860236095096,18663860.236095097
20260120,0.007572817755093342,0.007072817755093342,1.879586631815153,18795866.31815153
20260121,0.013775215634063854,0.013275215634063853,1.904538549655403,19045385.496554032
20260122,0.001123670625111306,0.000623670625111306,1.905726354403215,19057263.54403215
20260123,0.0014937975030883898,0.0009937975030883898,1.9076202604957908,19076202.60495791
20260126,-0.0018497648516188846,-0.0023497648516188846,1.9031378014574418,19031378.01457442
20260127,-0.008517806267849315,-0.009017806267849315,1.8859756734628779,18859756.734628778
20260128,-0.0023780509240150516,-0.0028780509240150516,1.8805477394331982,18805477.39433198
20260129,0.01445563167090449,0.01395563167090449,1.9067919710242798,19067919.710242797
20260130,-0.0123765381224601,-0.012876538122460101,1.8822390915177847,18822390.91517785
20260202,0.012047096344306552,0.011547096344306552,1.9039734876505605,19039734.876505606
20260203,0.005412011512570802,0.004912011512570803,1.9133258273415295,19133258.273415294
20260204,0.018501509761561362,0.01800150976156136,1.9477685808994654,19477685.808994655
20260205,0.008567685944906622,0.008067685944906621,1.963482566103519,19634825.661035188
20260206,0.011382778346662025,0.010882778346662025,1.9848507116579588,19848507.11657959
20260209,0.005139597363285242,0.004639597363285243,1.994059619786282,19940596.197862823
20260210,0.0007715554005448654,0.00027155540054486543,1.9946011174450433,19946011.174450435
20260211,-0.006804389307771797,-0.007304389307771797,1.9800317743695082,19800317.74369508
20260212,-0.012338920386094554,-0.012838920386094554,1.9546103040564404,19546103.040564403
20260213,0.016530674469037887,0.016030674469037887,1.9859440255545966,19859440.255545966
20260224,0.01754198391036854,0.01704198391036854,2.019788451684991,20197884.51684991
20260225,0.012412603785567588,0.011912603785567587,2.0438493912405793,20438493.912405793
20260226,0.014942201974353465,0.014442201974353464,2.0733670769540353,20733670.769540355
20260227,-0.024186291248172464,-0.024686291248172464,2.022183333427976,20221833.33427976
20260302,-0.017417956068170294,-0.017917956068170295,1.9859499412978274,19859499.412978273
20260303,0.00723831563440287,0.0067383156344028704,1.9993318988364162,19993318.98836416
20260304,0.023574989471430906,0.023074989471430905,2.045466461351962,20454664.61351962
20260305,0.04264737225532993,0.042147372255329926,2.1316774977343558,21316774.97734356
20260306,-0.0037099213098632624,-0.004209921309863262,2.122703303210888,21227033.03210888
20260309,0.02306054572373375,0.022560545723733748,2.170592648140898,21705926.48140898
20260310,0.0021517132595451184,0.0016517132595451184,2.174177844798903,21741778.44798903
20260311,-0.008166598158598815,-0.008666598158598816,2.1553351190927024,21553351.190927025
20260312,0.008097326991755771,0.007597326991755771,2.1717099047692643,21717099.04769264
20260313,0.0045350668364668055,0.004035066836466806,2.180472899384425,21804728.993844252
20260316,-0.015284706187898789,-0.01578470618789879,2.146054775316966,21460547.75316966
20260317,0.013453859174317895,0.012953859174317895,2.1738544666567945,21738544.666567944
20260318,-0.021994394225352244,-0.022494394225352245,2.1249549272952737,21249549.272952735
20260319,-0.030034715279586233,-0.030534715279586233,2.0600700336083584,20600700.336083584
20260320,-0.048202143760305925,-0.048702143760305926,1.9597402066752658,19597402.066752657
20260323,0.04977910426151606,0.04927910426151606,2.0563144486455016,20563144.486455016
20260324,0.01816821596535676,0.01766821596535676,2.092645856416854,20926458.56416854
20260325,-0.01172237454976791,-0.012222374549767911,2.067068754959707,20670687.54959707
20260326,0.01835808026613306,0.01785808026613306,2.103982634701393,21039826.34701393
20260327,0.012666649247893336,0.012166649247893336,2.129581053441463,21295810.53441463
20260330,-0.001254030611184065,-0.001754030611184065,2.125845703084729,21258457.030847292
20260331,0.010782037874333428,0.010282037874333428,2.147703729118835,21477037.29118835
20260401,-0.012390272018904547,-0.012890272018904548,2.1200192438344776,21200192.438344777
20260402,-0.03125040102892571,-0.031750401028925714,2.0527077826536932,20527077.82653693
20260403,0.021434030078096744,0.020934030078096744,2.0956792291173088,20956792.29117309
20260407,0.029862929506576673,0.029362929506576672,2.1572145105902774,21572145.105902772
20260408,-0.013313026435247222,-0.013813026435247223,2.127416849528995,21274168.495289948
20260409,0.009287258071192938,0.008787258071192938,2.1461110104108103,21461110.104108103
20260410,-0.00569417652104115,-0.00619417652104115,2.1328176199785758,21328176.199785758
20260413,0.003443369093383808,0.002943369093383808,2.139095289443045,21390952.894430447
20260414,-0.002995651192265236,-0.003495651192265236,2.1316177584441345,21316177.584441345
20260415,0.016533810228015876,0.016033810228015876,2.1657957130616965,21657957.130616967
20260416,-0.0063234866756101795,-0.006823486675610179,2.1510174348715263,21510174.348715264
20260417,0.007521907531777339,0.007021907531777338,2.166121680398435,21661216.803984348
20260420,-0.0025508943499147896,-0.0030508943499147896,2.1595130720024796,21595130.720024794
20260421,-0.0008089913884479661,-0.001308991388447966,2.1566862879879873,21566862.879879873
20260422,-0.010808516305857708,-0.011308516305857708,2.1322973659336553,21322973.659336552
20260423,0.013956193568113673,0.013456193568113672,2.1609899720344377,21609899.720344376
20260424,0.013953623359391543,0.013453623359391542,2.190063117201611,21900631.17201611
20260427,0.014751457715127569,0.014251457715127569,2.22127470910987,22212747.0910987
20260428,0.026583242125615435,0.026083242125615434,2.279212755175089,22792127.55175089
20260429,-0.0002251163017643498,-0.0007251163017643499,2.277560060851122,22775600.60851122
20260430,0.0064824798501341594,0.00598247985013416,2.2911855180226346,22911855.180226345
20260506,0.006275582670191271,0.00577558267019127,2.3044184493947193,23044184.493947193
20260507,0.013701004207030288,0.013201004207030288,2.334839087039937,23348390.87039937
20260508,0.017316629346629885,0.016816629346629884,2.3741032105507114,23741032.105507113
20260511,-0.000718802648645156,-0.001218802648645156,2.371209647269535,23712096.47269535
20260512,0.00905144134482494,0.00855144134482494,2.3914869074844436,23914869.074844435
20260513,0.003244381463760271,0.002744381463760271,2.398050059824169,23980500.59824169
20260514,-0.002800025655110827,-0.003300025655110827,2.3901364331045096,23901364.331045095
20260515,0.010829092888431258,0.010329092888431257,2.4148243743380697,24148243.743380696
20260518,0.013222490369850038,0.012722490369850037,2.4455469541854646,24455469.541854646
20260519,-0.009378211540457648,-0.009878211540457649,2.421389324039899,24213893.240398988
20260520,-0.021096281749692313,-0.021596281749692314,2.3690963179722364,23690963.179722365
20260521,0.01106847163492276,0.01056847163492276,2.394134045209126,23941340.452091258
20260522,-0.01645143470925764,-0.01695143470925764,2.3535500382565524,23535500.382565524
20260525,0.007749193279579092,0.007249193279579092,2.3706113773770348,23706113.773770347
20260526,-0.014899098657984788,-0.015399098657984788,2.3341060988970646,23341060.988970645
20260527,0.003953282468910857,0.003453282468910857,2.342166426568964,23421664.265689638
20260528,-0.028455002565071254,-0.028955002565071254,2.274348991679836,22743489.916798357
20260529,0.03714058342293882,0.03664058342293882,2.3576824656423576,23576824.656423576
20260601,0.027609471730282477,0.027109471730282476,2.421597991793672,24215979.91793672
20260602,0.02560735419352762,0.02510735419352762,2.4823979102879705,24823979.102879707
20260603,0.012834110063565917,0.012334110063565917,2.5130160793350282,25130160.793350283
20260604,-0.004794237888014785,-0.005294237888014785,2.4997115743946225,24997115.743946224
20260605,-0.04251255389012957,-0.04301255389012957,2.3921925955911933,23921925.955911934
20260608,0.05583658014453069,0.05533658014453069,2.5245683528782785,25245683.528782785
20260609,-0.023365871823240424,-0.023865871823240424,2.4643173281594764,24643173.281594764
20260610,-0.05280767859539398,-0.05330767859539398,2.332950292072891,23329502.92072891
20260611,-0.0040711889827430795,-0.00457118898274308,2.32228593540048,23222859.3540048
20260612,0.020812454780954982,0.020312454780954982,2.3694572634517503,23694572.634517502
20260615,0.022626029288946903,0.022126029288946903,2.4218839442617917,24218839.442617916
20260616,0.005452843525522044,0.0049528435255220445,2.433879156474694,24338791.564746942
20260617,0.006348332005914026,0.005848332005914026,2.448113289844032,24481132.89844032
20260618,0.01710770126936908,0.016607701269369078,2.488770824035334,24887708.24035334
20260622,-0.060850534130155134,-0.061350534130155135,2.3360834046532197,23360834.0465322
20260623,0.003261813490384491,0.002761813490384491,2.342535231314854,23425352.313148543
20260624,0.01844379437033461,0.01794379437033461,2.3845692018108324,23845692.018108323
20260625,-0.029985209321631345,-0.030485209321631346,2.3118751105517137,23118751.105517138
20260626,0.005541837057881871,0.005041837057881872,2.3235312081572883,23235312.081572883
20260629,0.042469602876810585,0.041969602876810584,2.4210488902355256,24210488.902355257
