date,port_ret,port_ret_net,nav,value
20251216,0.001067025167720803,0.000567025167720803,1.1168939716346362,11168939.716346363
20251217,-0.0013203577683179146,-0.0018203577683179146,1.1148608250169836,11148608.250169836
20251218,-0.0006285688316553962,-0.0011285688316553962,1.1136026278382358,11136026.27838236
20251219,0.006072846119319841,0.0055728461193198416,1.1198085639212485,11198085.639212485
20251222,-0.00034379277296767705,-0.0008437927729676771,1.1188636775479044,11188636.775479045
20251223,-0.00043936512818962823,-0.0009393651281896282,1.117812656026018,11178126.56026018
20251224,0.004779514593585854,0.004279514593585854,1.1225963516003763,11225963.516003763
20251225,0.0015641002445064278,0.0010641002445064278,1.1237909066525962,11237909.066525962
20251226,0.002554542593674225,0.002054542593674225,1.1260997829366977,11260997.829366976
20251229,-0.0007688098027388679,-0.0012688098027388679,1.1246709764932454,11246709.764932454
20251230,0.005612611798993106,0.005112611798993106,1.13042098259765,11304209.825976498
20251231,0.001662719036489424,0.0011627190364894239,1.1317353445933631,11317353.44593363
20260105,-0.00012134696957101232,-0.0006213469695710123,1.1310321442666436,11310321.442666436
20260106,0.0006612217057797465,0.00016122170577974652,1.131214491198234,11312144.91198234
20260107,-0.001719969213606043,-0.002219969213606043,1.128703229853789,11287032.29853789
20260108,0.0007409010784213521,0.00024090107842135206,1.1289751356790785,11289751.356790785
20260109,0.0036034793409826294,0.0031034793409826294,1.1324788866891415,11324788.866891416
20260112,0.0010088473676211462,0.0005088473676211462,1.13305514558952,11330551.455895199
20260113,0.0007388489585349323,0.00023884895853493225,1.1333257746310066,11333257.746310066
20260114,-0.0028691003948182582,-0.0033691003948182583,1.1295074863162395,11295074.863162395
20260115,0.0011155630135669448,0.0006155630135669448,1.1302027693483627,11302027.693483626
20260116,0.0007947674619611545,0.0002947674619611545,1.130535916350185,11305359.16350185
20260119,0.0008187945942912056,0.0003187945942912056,1.1308963250889694,11308963.250889694
20260120,-0.0040542864231081,-0.0045542864231081,1.1257458993096738,11257458.993096739
20260121,0.0010995215452456741,0.0005995215452456741,1.126420808230782,11264208.082307821
20260122,0.0015840256835904065,0.0010840256835904065,1.127641877317435,11276418.773174351
20260123,0.0019782642815830754,0.0014782642815830754,1.1293088300270908,11293088.300270908
20260126,-0.0032355168010880786,-0.0037355168010880786,1.1250902779189076,11250902.779189076
20260127,0.00033344616711525885,-0.00016655383288474116,1.124902889820779,11249028.89820779
20260128,-0.0019389999930768064,-0.0024389999930768064,1.1221592516802938,11221592.516802939
20260129,-0.0022641279606602114,-0.0027641279606602114,1.119057459916411,11190574.59916411
20260130,-0.00045565981114478185,-0.0009556598111447819,1.117988021675607,11179880.21675607
20260202,-0.0007751699432811621,-0.001275169943281162,1.116562396953418,11165623.96953418
